season,team,gsis_id,pff_id,pfr_id,fbdb_id,full_name,first_name,last_name,position_nfl_team,position_pff,height,weight,college,birth_date,draft_yr,draft_type,draft_rnd,draft_pick,draft_team,week1_age
2020,IND,00-0035849,34038,BlanRo03,rodrigo-blankenship-blankro01,Rodrigo Blankenship,Rodrigo,Blankenship,K,K,73,191,Georgia,1997-01-29,2020,Undrafted,NA,NA,IND,23.6221765913758
2017,NYG,00-0032659,11246,LewiRo03,roger-lewis-lewisro08,Roger Lewis,Roger,Lewis,WR,WR,72,203,Bowling Green,1993-11-27,2016,Undrafted,NA,NA,NYG,23.7864476386037
2016,NYG,00-0032659,11246,LewiRo03,roger-lewis-lewisro08,Roger Lewis,Roger,Lewis,WR,WR,72,196,Bowling Green,1993-11-27,2016,Undrafted,NA,NA,NYG,22.7898699520876
2013,DET,00-0024250,2980,McInRo20,roger-mcintosh-mcintro01,Rocky McIntosh,Rocky,McIntosh,LB,LB,74,242,Miami,1982-11-15,2006,Standard,2,35,WAS,30.8145106091718
2019,IND,00-0032830,11303,MillRo03,rolan-milligan-milliro01,Rolan Milligan,Rolan,Milligan,DB,CB,70,200,Toledo,1994-08-16,2016,Undrafted,NA,NA,DAL,25.0622861054073
2014,DAL,00-0027904,5533,McClRo00,rolando-mcclain-mcclaro01,Rolando McClain,Rolando,McClain,MLB,LB,76,259,Alabama,1989-07-14,2010,Standard,1,8,LV,25.1498973305955
2016,NO,00-0024258,2988,HarpRo21,roman-harper-harpero03,Roman Harper,Roman,Harper,SS,S,73,205,Alabama,1982-12-11,2006,Standard,2,43,NO,33.7522245037645
2015,CAR,00-0024258,2988,HarpRo21,roman-harper-harpero03,Roman Harper,Roman,Harper,SS,S,73,205,Alabama,1982-12-11,2006,Standard,2,43,NO,32.7556468172485
2014,CAR,00-0024258,2988,HarpRo21,roman-harper-harpero03,Roman Harper,Roman,Harper,SS,S,73,205,Alabama,1982-12-11,2006,Standard,2,43,NO,31.7399041752224
2013,NO,00-0024258,2988,HarpRo21,roman-harper-harpero03,Roman Harper,Roman,Harper,SS,S,73,200,Alabama,1982-12-11,2006,Standard,2,43,NO,30.7433264887064
2021,DET,00-0032655,11250,OkwaRo01,romeo-okwara-okwarro01,Romeo Okwara,Romeo,Okwara,LB,ED,76,255,Notre Dame,1995-06-17,2016,Undrafted,NA,NA,NYG,26.2395619438741
2020,DET,00-0032655,11250,OkwaRo01,romeo-okwara-okwarro01,Romeo Okwara,Romeo,Okwara,DE,ED,76,263,Notre Dame,1995-06-17,2016,Undrafted,NA,NA,NYG,25.242984257358
2019,DET,00-0032655,11250,OkwaRo01,romeo-okwara-okwarro01,Romeo Okwara,Romeo,Okwara,DE,ED,76,263,Notre Dame,1995-06-17,2016,Undrafted,NA,NA,NYG,24.227241615332
2018,NYG,00-0032655,11250,OkwaRo01,romeo-okwara-okwarro01,Romeo Okwara,Romeo,Okwara,DE,ED,76,274,Notre Dame,1995-06-17,2016,Undrafted,NA,NA,NYG,23.2306639288159
2017,NYG,00-0032655,11250,OkwaRo01,romeo-okwara-okwarro01,Romeo Okwara,Romeo,Okwara,DE,ED,76,271,Notre Dame,1995-06-17,2016,Undrafted,NA,NA,NYG,22.2340862422998
2016,NYG,00-0032655,11250,OkwaRo01,romeo-okwara-okwarro01,Romeo Okwara,Romeo,Okwara,DE,DI,77,265,Notre Dame,1995-06-17,2016,Undrafted,NA,NA,NYG,21.2375085557837
2016,PHI,00-0029280,7124,BrooRo01,ron-brooks-brookro03,Ron Brooks,Ron,Brooks,CB,CB,70,190,Louisiana State,1988-10-16,2012,Standard,4,124,BUF,27.9041752224504
2015,BUF,00-0029280,7124,BrooRo01,ron-brooks-brookro03,Ron Brooks,Ron,Brooks,CB,CB,70,190,Louisiana State,1988-10-16,2012,Standard,4,124,BUF,26.9075975359343
2014,BUF,00-0029280,7124,BrooRo01,ron-brooks-brookro03,Ron Brooks,Ron,Brooks,CB,CB,70,190,Louisiana State,1988-10-16,2012,Standard,4,124,BUF,25.8918548939083
2013,BUF,00-0029280,7124,BrooRo01,ron-brooks-brookro03,Ron Brooks,Ron,Brooks,CB,CB,70,190,Louisiana State,1988-10-16,2012,Standard,4,124,BUF,24.8952772073922
2017,KC,00-0028445,6625,ParkRo01,ron-parker-parkero04,Ron Parker,Ron,Parker,FS,S,72,206,Newberry,1987-08-17,2011,Undrafted,NA,NA,SEA,30.0670773442847
2016,KC,00-0028445,6625,ParkRo01,ron-parker-parkero04,Ron Parker,Ron,Parker,FS,S,72,206,Newberry,1987-08-17,2011,Undrafted,NA,NA,SEA,29.0704996577687
2015,KC,00-0028445,6625,ParkRo01,ron-parker-parkero04,Ron Parker,Ron,Parker,SS,S,72,206,Newberry,1987-08-17,2011,Undrafted,NA,NA,SEA,28.0739219712526
2014,KC,00-0028445,6625,ParkRo01,ron-parker-parkero04,Ron Parker,Ron,Parker,SS,S,72,206,Newberry,1987-08-17,2011,Undrafted,NA,NA,SEA,27.0581793292266
2019,SF,00-0032413,10776,BlaiRo00,ronald-blair-blairro01,Ronald Blair,Ronald,Blair,DE,ED,76,270,Appalachian State,1993-01-21,2016,Standard,5,142,SF,26.6283367556468
2018,SF,00-0032413,10776,BlaiRo00,ronald-blair-blairro01,Ronald Blair,Ronald,Blair,DE,ED,76,270,Appalachian State,1993-01-21,2016,Standard,5,142,SF,25.6317590691307
2017,SF,00-0032413,10776,BlaiRo00,ronald-blair-blairro01,Ronald Blair,Ronald,Blair,DE,ED,76,270,Appalachian State,1993-01-21,2016,Standard,5,142,SF,24.6351813826146
2016,SF,00-0032413,10776,BlaiRo00,ronald-blair-blairro01,Ronald Blair,Ronald,Blair,DE,DI,75,270,Appalachian State,1993-01-21,2016,Standard,5,142,SF,23.6386036960986
2021,DEN,00-0032195,9483,DarbRo00,ronald-darby-darbyro01,Ronald Darby,Ronald,Darby,CB,CB,71,193,Florida State,1994-01-02,2015,Standard,2,50,BUF,27.6933607118412
2020,WAS,00-0032195,9483,DarbRo00,ronald-darby-darbyro01,Ronald Darby,Ronald,Darby,CB,CB,71,193,Florida State,1994-01-02,2015,Standard,2,50,BUF,26.6967830253251
2019,PHI,00-0032195,9483,DarbRo00,ronald-darby-darbyro01,Ronald Darby,Ronald,Darby,CB,CB,71,193,Florida State,1994-01-02,2015,Standard,2,50,BUF,25.6810403832991
2018,PHI,00-0032195,9483,DarbRo00,ronald-darby-darbyro01,Ronald Darby,Ronald,Darby,CB,CB,71,193,Florida State,1994-01-02,2015,Standard,2,50,BUF,24.684462696783
2017,PHI,00-0032195,9483,DarbRo00,ronald-darby-darbyro01,Ronald Darby,Ronald,Darby,CB,CB,71,193,Florida State,1994-01-02,2015,Standard,2,50,BUF,23.6878850102669
2016,BUF,00-0032195,9483,DarbRo00,ronald-darby-darbyro01,Ronald Darby,Ronald,Darby,CB,CB,71,193,Florida State,1994-01-02,2015,Standard,2,50,BUF,22.6913073237509
2015,BUF,00-0032195,9483,DarbRo00,ronald-darby-darbyro01,Ronald Darby,Ronald,Darby,CB,CB,71,193,Florida State,1994-01-02,2015,Standard,2,50,BUF,21.6947296372348
2021,TB,00-0034816,34001,JoneRo01,ronald-jones-jonesro13,Ronald Jones,Ronald,Jones,RB,HB,71,208,Southern California,1997-08-03,2018,Standard,2,38,TB,24.1095140314853
2020,TB,00-0034816,34001,JoneRo01,ronald-jones-jonesro13,Ronald Jones,Ronald,Jones,RB,HB,71,208,Southern California,1997-08-03,2018,Standard,2,38,TB,23.1129363449692
2019,TB,00-0034816,34001,JoneRo01,ronald-jones-jonesro13,Ronald Jones,Ronald,Jones,RB,HB,71,208,Southern California,1997-08-03,2018,Standard,2,38,TB,22.0971937029432
2018,TB,00-0034816,34001,JoneRo01,ronald-jones-jonesro13,Ronald Jones,Ronald,Jones,RB,HB,71,208,Southern California,1997-08-03,2018,Standard,2,38,TB,21.1006160164271
2019,DEN,00-0029010,7338,LearRo00,ronald-leary-learyro01,Ronald Leary,Ronald,Leary,OG,G,75,320,Memphis,1989-04-29,2012,Undrafted,NA,NA,DAL,30.3600273785079
2018,DEN,00-0029010,7338,LearRo00,ronald-leary-learyro01,Ronald Leary,Ronald,Leary,OG,G,75,320,Memphis,1989-04-29,2012,Undrafted,NA,NA,DAL,29.3634496919918
2017,DEN,00-0029010,7338,LearRo00,ronald-leary-learyro01,Ronald Leary,Ronald,Leary,OG,G,75,320,Memphis,1989-04-29,2012,Undrafted,NA,NA,DAL,28.3668720054757
2016,DAL,00-0029010,7338,LearRo00,ronald-leary-learyro01,Ronald Leary,Ronald,Leary,G,G,75,320,Memphis,1989-04-29,2012,Undrafted,NA,NA,DAL,27.3702943189596
2015,DAL,00-0029010,7338,LearRo00,ronald-leary-learyro01,Ronald Leary,Ronald,Leary,G,G,75,320,Memphis,1989-04-29,2012,Undrafted,NA,NA,DAL,26.3737166324435
2014,DAL,00-0029010,7338,LearRo00,ronald-leary-learyro01,Ronald Leary,Ronald,Leary,G,G,75,320,Memphis,1989-04-29,2012,Undrafted,NA,NA,DAL,25.3579739904175
2013,DAL,00-0029010,7338,LearRo00,ronald-leary-learyro01,Ronald Leary,Ronald,Leary,G,G,75,331,Memphis,1989-04-29,2012,Undrafted,NA,NA,DAL,24.3613963039014
2017,IND,00-0031895,9991,MartRo01,ronald-martin-martiro06,Ronald Martin,Ronald,Martin,SAF,S,74,220,Louisiana State,1993-02-26,2015,Undrafted,NA,NA,SEA,24.5366187542779
2016,NYJ,00-0031895,9991,MartRo01,ronald-martin-martiro06,Ronald Martin,Ronald,Martin,SS,S,74,220,Louisiana State,1993-02-26,2015,Undrafted,NA,NA,SEA,23.5400410677618
2014,NO,00-0031073,8804,PoweRo01,ronald-powell-powelro03,Ronald Powell,Ronald,Powell,OLB,LB,75,237,Florida,1991-05-14,2014,Standard,5,169,NO,23.3182751540041
2013,ARI,00-0026791,5396,TallRo00,ronald-talley-tallero01,Ronald Talley,Ronald,Talley,DE,DI,75,286,Delaware,1986-02-21,2009,Undrafted,NA,NA,GB,27.5455167693361
2021,ARI,00-0036936,62890,MoorRo02,rondale-moore-moorero09,Rondale Moore,Rondale,Moore,WR,WR,67,180,Purdue,2000-06-09,2021,Standard,2,49,ARI,21.2594113620808
2014,HOU,00-0023437,2219,BrowRo05,ronnie-brown-brownro11,Ronnie Brown,Ronnie,Brown,RB,HB,72,223,Auburn,1981-12-12,2005,Standard,1,2,MIA,32.7364818617385
2013,LAC,00-0023437,2219,BrowRo05,ronnie-brown-brownro11,Ronnie Brown,Ronnie,Brown,RB,HB,72,223,Auburn,1981-12-12,2005,Standard,1,2,MIA,31.7399041752224
2021,CLE,00-0034779,49206,HarrRo02,ronnie-harrison-harriro09,Ronnie Harrison,Ronnie,Harrison,DB,S,75,214,Alabama,1997-04-18,2018,Standard,3,93,JAX,24.4024640657084
2020,CLE,00-0034779,49206,HarrRo02,ronnie-harrison-harriro09,Ronnie Harrison,Ronnie,Harrison,SS,S,75,214,Alabama,1997-04-18,2018,Standard,3,93,JAX,23.4058863791923
2019,JAX,00-0034779,49206,HarrRo02,ronnie-harrison-harriro09,Ronnie Harrison,Ronnie,Harrison,SS,S,75,207,Alabama,1997-04-18,2018,Standard,3,93,JAX,22.3901437371663
2018,JAX,00-0034779,49206,HarrRo02,ronnie-harrison-harriro09,Ronnie Harrison,Ronnie,Harrison,DB,S,74,207,Alabama,1997-04-18,2018,Standard,3,93,JAX,21.3935660506502
2015,DEN,00-0029683,7069,HillRo00,ronnie-hillman-hillmro01,Ronnie Hillman,Ronnie,Hillman,RB,HB,70,195,San Diego State,1991-09-14,2012,Standard,3,67,DEN,23.9972621492129
2014,DEN,00-0029683,7069,HillRo00,ronnie-hillman-hillmro01,Ronnie Hillman,Ronnie,Hillman,RB,HB,70,195,San Diego State,1991-09-14,2012,Standard,3,67,DEN,22.9815195071869
2013,DEN,00-0029683,7069,HillRo00,ronnie-hillman-hillmro01,Ronnie Hillman,Ronnie,Hillman,RB,HB,70,195,San Diego State,1991-09-14,2012,Standard,3,67,DEN,21.9849418206708
2021,NE,00-0036978,76830,PerkRo00,ronnie-perkins-perkiro01,Ronnie Perkins,Ronnie,Perkins,LB,ED,75,247,Oklahoma,1999-09-29,2021,Standard,3,96,NE,21.9548254620123
2021,BAL,00-0032965,10640,StanRo00,ronnie-stanley-stanlro02,Ronnie Stanley,Ronnie,Stanley,T,T,78,315,Notre Dame,1994-03-18,2016,Standard,1,6,BAL,27.4880219028063
2020,BAL,00-0032965,10640,StanRo00,ronnie-stanley-stanlro02,Ronnie Stanley,Ronnie,Stanley,T,T,78,315,Notre Dame,1994-03-18,2016,Standard,1,6,BAL,26.4914442162902
2019,BAL,00-0032965,10640,StanRo00,ronnie-stanley-stanlro02,Ronnie Stanley,Ronnie,Stanley,OT,T,78,315,Notre Dame,1994-03-18,2016,Standard,1,6,BAL,25.4757015742642
2018,BAL,00-0032965,10640,StanRo00,ronnie-stanley-stanlro02,Ronnie Stanley,Ronnie,Stanley,OT,T,78,315,Notre Dame,1994-03-18,2016,Standard,1,6,BAL,24.4791238877481
2017,BAL,00-0032965,10640,StanRo00,ronnie-stanley-stanlro02,Ronnie Stanley,Ronnie,Stanley,OT,T,78,320,Notre Dame,1994-03-18,2016,Standard,1,6,BAL,23.482546201232
2016,BAL,00-0032965,10640,StanRo00,ronnie-stanley-stanlro02,Ronnie Stanley,Ronnie,Stanley,OT,T,78,320,Notre Dame,1994-03-18,2016,Standard,1,6,BAL,22.4859685147159
2019,NYJ,00-0030170,8102,MileRo00,rontez-miles-milesro01,Rontez Miles,Rontez,Miles,DB,S,72,203,California (PA),1988-11-25,2013,Undrafted,NA,NA,NYJ,30.7843942505133
2017,NYJ,00-0030170,8102,MileRo00,rontez-miles-milesro01,Rontez Miles,Rontez,Miles,FS,S,72,203,California (PA),1988-11-25,2013,Undrafted,NA,NA,NYJ,28.7912388774812
2016,NYJ,00-0030170,8102,MileRo00,rontez-miles-milesro01,Rontez Miles,Rontez,Miles,FS,S,72,203,California (PA),1988-11-25,2013,Undrafted,NA,NA,NYJ,27.7946611909651
2015,NYJ,00-0030170,8102,MileRo00,rontez-miles-milesro01,Rontez Miles,Rontez,Miles,SS,S,72,202,California (PA),1988-11-25,2013,Undrafted,NA,NA,NYJ,26.798083504449
2019,PIT,00-0030741,10269,NixxRo01,roosevelt-nix-nixro02,Roosevelt Nix,Roosevelt,Nix,FB,FB,71,248,Kent State,1992-03-30,2014,Undrafted,NA,NA,PIT,27.4414784394251
2018,PIT,00-0030741,10269,NixxRo01,roosevelt-nix-nixro02,Roosevelt Nix,Roosevelt,Nix,FB,FB,71,248,Kent State,1992-03-30,2014,Undrafted,NA,NA,PIT,26.444900752909
2017,PIT,00-0030741,10269,NixxRo01,roosevelt-nix-nixro02,Roosevelt Nix,Roosevelt,Nix,FB,FB,71,248,Kent State,1992-03-30,2014,Undrafted,NA,NA,PIT,25.4483230663929
2016,PIT,00-0030741,10269,NixxRo01,roosevelt-nix-nixro02,Roosevelt Nix,Roosevelt,Nix,FB,FB,71,248,Kent State,1992-03-30,2014,Undrafted,NA,NA,PIT,24.4517453798768
2015,PIT,00-0030741,10269,NixxRo01,roosevelt-nix-nixro02,Roosevelt Nix,Roosevelt,Nix,FB,FB,71,248,Kent State,1992-03-30,2014,Undrafted,NA,NA,PIT,23.4551676933607
2015,TEN,00-0026016,4707,PitoRo00,ropati-pitoitua-pitoiro01,Ropati Pitoitua,Ropati,Pitoitua,DE,DI,80,298,Washington State,1985-04-06,2008,Undrafted,NA,NA,NYJ,30.4366872005476
2014,TEN,00-0026016,4707,PitoRo00,ropati-pitoitua-pitoiro01,Ropati Pitoitua,Ropati,Pitoitua,DE,DI,80,298,Washington State,1985-04-06,2008,Undrafted,NA,NA,NYJ,29.4209445585216
2013,TEN,00-0026016,4707,PitoRo00,ropati-pitoitua-pitoiro01,Ropati Pitoitua,Ropati,Pitoitua,DE,ED,80,298,Washington State,1985-04-06,2008,Undrafted,NA,NA,NYJ,28.4243668720055
2021,CHI,00-0034874,50892,SmitRo07,roquan-smith-smithro18,Roquan Smith,Roquan,Smith,LB,LB,73,232,Georgia,1997-04-08,2018,Standard,1,8,CHI,24.4298425735797
2020,CHI,00-0034874,50892,SmitRo07,roquan-smith-smithro18,Roquan Smith,Roquan,Smith,LB,LB,72,230,Georgia,1997-04-08,2018,Standard,1,8,CHI,23.4332648870637
2019,CHI,00-0034874,50892,SmitRo07,roquan-smith-smithro18,Roquan Smith,Roquan,Smith,ILB,LB,72,230,Georgia,1997-04-08,2018,Standard,1,8,CHI,22.4175222450376
2018,CHI,00-0034874,50892,SmitRo07,roquan-smith-smithro18,Roquan Smith,Roquan,Smith,ILB,LB,73,236,Georgia,1997-04-08,2018,Standard,1,8,CHI,21.4209445585216
2021,HOU,00-0036289,44526,BlacRo00,ross-blacklock-blackro03,Ross Blacklock,Ross,Blacklock,DT,DI,75,290,Texas Christian,1998-07-09,2020,Standard,2,40,HOU,23.1786447638604
2020,HOU,00-0036289,44526,BlacRo00,ross-blacklock-blackro03,Ross Blacklock,Ross,Blacklock,DT,DI,76,305,Texas Christian,1998-07-09,2020,Standard,2,40,HOU,22.1820670773443
2021,TB,00-0031016,8744,CockRo00,ross-cockrell-cockrro01,Ross Cockrell,Ross,Cockrell,CB,CB,72,191,Duke,1991-08-06,2014,Standard,4,109,BUF,30.1026694045175
2019,CAR,00-0031016,8744,CockRo00,ross-cockrell-cockrro01,Ross Cockrell,Ross,Cockrell,DB,CB,72,190,Duke,1991-08-06,2014,Standard,4,109,BUF,28.0903490759754
2017,NYG,00-0031016,8744,CockRo00,ross-cockrell-cockrro01,Ross Cockrell,Ross,Cockrell,DB,CB,72,191,Duke,1991-08-06,2014,Standard,4,109,BUF,26.0971937029432
2016,PIT,00-0031016,8744,CockRo00,ross-cockrell-cockrro01,Ross Cockrell,Ross,Cockrell,CB,CB,72,191,Duke,1991-08-06,2014,Standard,4,109,BUF,25.1006160164271
2015,PIT,00-0031016,8744,CockRo00,ross-cockrell-cockrro01,Ross Cockrell,Ross,Cockrell,DB,CB,72,191,Duke,1991-08-06,2014,Standard,4,109,BUF,24.104038329911
2014,BUF,00-0031016,8744,CockRo00,ross-cockrell-cockrro01,Ross Cockrell,Ross,Cockrell,CB,CB,72,190,Duke,1991-08-06,2014,Standard,4,109,BUF,23.088295687885
2021,SF,00-0034073,20994,DwelRo00,ross-dwelley-dwellro01,Ross Dwelley,Ross,Dwelley,TE,TE,77,235,San Diego,1995-01-26,2016,Undrafted,NA,NA,SF,26.6283367556468
2020,SF,00-0034073,20994,DwelRo00,ross-dwelley-dwellro01,Ross Dwelley,Ross,Dwelley,TE,TE,77,240,San Diego,1995-01-26,2016,Undrafted,NA,NA,SF,25.6317590691307
2019,SF,00-0034073,20994,DwelRo00,ross-dwelley-dwellro01,Ross Dwelley,Ross,Dwelley,TE,TE,77,235,San Diego,1995-01-26,2016,Undrafted,NA,NA,SF,24.6160164271047
2021,JAX,00-0035827,34710,MatiRo00,ross-matiscik-matisro01,Ross Matiscik,Ross,Matiscik,LS,LS,72,235,Baylor,1996-09-13,2020,Undrafted,NA,NA,JAX,24.9965776865161
2020,JAX,00-0035827,34710,MatiRo00,ross-matiscik-matisro01,Ross Matiscik,Ross,Matiscik,LS,LS,72,235,Baylor,1996-09-13,2020,Undrafted,NA,NA,JAX,24
2019,WAS,00-0035274,46815,PierRo00,ross-pierschbacher-piersro01,Ross Pierschbacher,Ross,Pierschbacher,C,C,76,315,Alabama,1995-05-05,2019,Standard,5,153,WAS,24.3449691991786
2017,KC,00-0032319,10320,TravRo00,ross-travis-traviro01,Ross Travis,Ross,Travis,TE,TE,79,235,Penn State,1993-01-09,2015,Undrafted,NA,NA,KC,24.6680355920602
2016,KC,00-0032319,10320,TravRo00,ross-travis-traviro01,Ross Travis,Ross,Travis,TE,TE,79,235,Penn State,1993-01-09,2015,Undrafted,NA,NA,KC,23.6714579055441
2015,PIT,00-0027235,5805,VentRo00,ross-ventrone-ventrro01,Ross Ventrone,Ross,Ventrone,DB,S,68,198,Villanova,1986-09-27,2010,Undrafted,NA,NA,NE,28.9609856262834
2015,LV,00-0028043,6257,HeluRo00,roy-helu-heluro01,Roy Helu,Roy,Helu,RB,HB,71,220,Nebraska,1988-12-07,2011,Standard,4,105,WAS,26.7652292950034
2014,WAS,00-0028043,6257,HeluRo00,roy-helu-heluro01,Roy Helu,Roy,Helu,RB,HB,71,215,Nebraska,1988-12-07,2011,Standard,4,105,WAS,25.7494866529774
2013,WAS,00-0028043,6257,HeluRo00,roy-helu-heluro01,Roy Helu,Roy,Helu,RB,HB,71,215,Nebraska,1988-12-07,2011,Standard,4,105,WAS,24.7529089664613
2021,HOU,00-0036568,48676,LopeRo00,roy-lopez-lopezro01,Roy Lopez,Roy,Lopez,DT,DI,74,318,Arizona,1997-08-07,2021,Standard,6,195,HOU,24.0985626283368
2017,KC,00-0027055,5004,MillRo99,roy-miller-millero05,Roy Miller,Roy,Miller,DT,DI,73,301,Texas,1987-07-09,2009,Standard,3,81,TB,30.1738535249829
2016,JAX,00-0027055,5004,MillRo99,roy-miller-millero05,Roy Miller,Roy,Miller,DT,DI,74,318,Texas,1987-07-09,2009,Standard,3,81,TB,29.1772758384668
2015,JAX,00-0027055,5004,MillRo99,roy-miller-millero05,Roy Miller,Roy,Miller,DT,DI,74,320,Texas,1987-07-09,2009,Standard,3,81,TB,28.1806981519507
2014,JAX,00-0027055,5004,MillRo99,roy-miller-millero05,Roy Miller,Roy,Miller,DT,DI,74,310,Texas,1987-07-09,2009,Standard,3,81,TB,27.1649555099247
2013,JAX,00-0027055,5004,MillRo99,roy-miller-millero05,Roy Miller,Roy,Miller,DT,DI,74,310,Texas,1987-07-09,2009,Standard,3,81,TB,26.1683778234086
2021,JAX,00-0032667,11341,RobeRo00,roy-robertsonharris-roberro02,Roy Robertson-Harris,Roy,Robertson-Harris,DE,DI,77,298,Texas-El Paso,1993-07-23,2016,Undrafted,NA,NA,CHI,28.1396303901437
2020,CHI,00-0032667,11341,RobeRo00,roy-robertsonharris-roberro02,Roy Robertson-Harris,Roy,Robertson-Harris,DT,DI,77,294,Texas-El Paso,1993-07-23,2016,Undrafted,NA,NA,CHI,27.1430527036277
2019,CHI,00-0032667,11341,RobeRo00,roy-robertsonharris-roberro02,Roy Robertson-Harris,Roy,Robertson-Harris,DE,DI,77,292,Texas-El Paso,1993-07-23,2016,Undrafted,NA,NA,CHI,26.1273100616016
2018,CHI,00-0032667,11341,RobeRo00,roy-robertsonharris-roberro02,Roy Robertson-Harris,Roy,Robertson-Harris,DE,DI,79,294,Texas-El Paso,1993-07-23,2016,Undrafted,NA,NA,CHI,25.1307323750856
2017,CHI,00-0032667,11341,RobeRo00,roy-robertsonharris-roberro02,Roy Robertson-Harris,Roy,Robertson-Harris,DE,DI,79,294,Texas-El Paso,1993-07-23,2016,Undrafted,NA,NA,CHI,24.1341546885695
2021,DEN,00-0034838,45747,FreeRo00,royce-freeman-freemro04,Royce Freeman,Royce,Freeman,RB,HB,72,238,Oregon,1996-02-24,2018,Standard,3,71,DEN,25.5496235455168
2020,DEN,00-0034838,45747,FreeRo00,royce-freeman-freemro04,Royce Freeman,Royce,Freeman,RB,HB,72,238,Oregon,1996-02-24,2018,Standard,3,71,DEN,24.5530458590007
2019,DEN,00-0034838,45747,FreeRo00,royce-freeman-freemro04,Royce Freeman,Royce,Freeman,RB,HB,72,238,Oregon,1996-02-24,2018,Standard,3,71,DEN,23.5373032169747
2018,DEN,00-0034838,45747,FreeRo00,royce-freeman-freemro04,Royce Freeman,Royce,Freeman,RB,HB,72,238,Oregon,1996-02-24,2018,Standard,3,71,DEN,22.5407255304586
2021,GB,00-0036631,41746,NewmRo00,royce-newman-newmaro01,Royce Newman,Royce,Newman,OL,G,77,310,Mississippi,1997-08-17,2021,Standard,4,142,GB,24.0711841204654
2015,NYG,00-0029262,7065,RandRu00,rueben-randle-randlru01,Rueben Randle,Rueben,Randle,WR,WR,74,208,Louisiana State,1991-05-07,2012,Standard,2,63,NYG,24.35318275154
2014,NYG,00-0029262,7065,RandRu00,rueben-randle-randlru01,Rueben Randle,Rueben,Randle,WR,WR,74,208,Louisiana State,1991-05-07,2012,Standard,2,63,NYG,23.337440109514
2013,NYG,00-0029262,7065,RandRu00,rueben-randle-randlru01,Rueben Randle,Rueben,Randle,WR,WR,74,208,Louisiana State,1991-05-07,2012,Standard,2,63,NYG,22.3408624229979
2015,NE,00-0030101,7964,JohnRu02,rufus-johnson-johnsru03,Rufus Johnson,Rufus,Johnson,LB,LB,77,280,Tarleton State,1990-08-28,2013,Standard,6,183,NO,25.0431211498973
2013,JAX,00-0026605,5263,AlleRu00,russell-allen-allenru01,Russell Allen,Russell,Allen,OLB,LB,75,238,San Diego State,1986-05-05,2009,Undrafted,NA,NA,JAX,27.3456536618754
2019,NE,00-0031306,8746,BodiRu00,russell-bodine-bodinru01,Russell Bodine,Russell,Bodine,C,C,75,308,North Carolina,1992-06-30,2014,Standard,4,111,CIN,27.1895961670089
2018,BUF,00-0031306,8746,BodiRu00,russell-bodine-bodinru01,Russell Bodine,Russell,Bodine,C,C,75,308,North Carolina,1992-06-30,2014,Standard,4,111,CIN,26.1930184804928
2017,CIN,00-0031306,8746,BodiRu00,russell-bodine-bodinru01,Russell Bodine,Russell,Bodine,C,C,75,308,North Carolina,1992-06-30,2014,Standard,4,111,CIN,25.1964407939767
2016,CIN,00-0031306,8746,BodiRu00,russell-bodine-bodinru01,Russell Bodine,Russell,Bodine,C,C,75,308,North Carolina,1992-06-30,2014,Standard,4,111,CIN,24.1998631074606
2015,CIN,00-0031306,8746,BodiRu00,russell-bodine-bodinru01,Russell Bodine,Russell,Bodine,C,C,75,308,North Carolina,1992-06-30,2014,Standard,4,111,CIN,23.2032854209446
2014,CIN,00-0031306,8746,BodiRu00,russell-bodine-bodinru01,Russell Bodine,Russell,Bodine,C,C,75,306,North Carolina,1992-06-30,2014,Standard,4,111,CIN,22.1875427789185
2021,ATL,00-0034411,44771,GageRu00,russell-gage-gageru01,Russell Gage,Russell,Gage,WR,WR,72,184,Louisiana State,1996-01-22,2018,Standard,6,194,ATL,25.6399726214921
2020,ATL,00-0034411,44771,GageRu00,russell-gage-gageru01,Russell Gage,Russell,Gage,WR,WR,72,184,Louisiana State,1996-01-22,2018,Standard,6,194,ATL,24.643394934976
2019,ATL,00-0034411,44771,GageRu00,russell-gage-gageru01,Russell Gage,Russell,Gage,WR,WR,72,184,Louisiana State,1996-01-22,2018,Standard,6,194,ATL,23.62765229295
2018,ATL,00-0034411,44771,GageRu00,russell-gage-gageru01,Russell Gage,Russell,Gage,WR,WR,72,184,Louisiana State,1996-01-22,2018,Standard,6,194,ATL,22.6310746064339
2020,CAR,00-0027859,5531,OkunRu20,russell-okung-okungru01,Russell Okung,Russell,Okung,T,T,77,310,Oklahoma State,1988-10-07,2010,Standard,1,6,SEA,31.9342915811088
2018,LAC,00-0027859,5531,OkunRu20,russell-okung-okungru01,Russell Okung,Russell,Okung,OT,T,77,310,Oklahoma State,1988-10-07,2010,Standard,1,6,SEA,29.9219712525667
2017,LAC,00-0027859,5531,OkunRu20,russell-okung-okungru01,Russell Okung,Russell,Okung,OT,T,77,310,Oklahoma State,1988-10-07,2010,Standard,1,6,SEA,28.9253935660507
2016,DEN,00-0027859,5531,OkunRu20,russell-okung-okungru01,Russell Okung,Russell,Okung,OT,T,77,310,Oklahoma State,1988-10-07,2010,Standard,1,6,SEA,27.9288158795346
2015,SEA,00-0027859,5531,OkunRu20,russell-okung-okungru01,Russell Okung,Russell,Okung,T,T,77,310,Oklahoma State,1988-10-07,2010,Standard,1,6,SEA,26.9322381930185
